0,0.0,0.0,-0.24573378839590443,0.034129692832764506,-0.49146757679180886,-0.013651877133105802,-0.6757679180887372,-0.06484641638225255,-0.8498293515358362,-0.07508532423208192,-0.5324232081911263,-0.36177474402730375,-0.7508532423208191,-0.4880546075085324,-0.8839590443686007,-0.5597269624573379,-1.0,-0.6313993174061433,-0.4402730375426621,-0.46757679180887374,-0.6450511945392492,-0.6450511945392492,-0.7713310580204779,-0.7508532423208191,-0.8839590443686007,-0.8498293515358362,-0.310580204778157,-0.5290102389078498,-0.48464163822525597,-0.7167235494880546,-0.5972696245733788,-0.8327645051194539,-0.7098976109215017,-0.9419795221843004,-0.15358361774744028,-0.5563139931740614,-0.2525597269624573,-0.7167235494880546,-0.32764505119453924,-0.8225255972696246,-0.40955631399317405,-0.9180887372013652
0,0.0,0.0,-0.2465277777777778,0.03125,-0.4930555555555556,-0.013888888888888888,-0.6805555555555556,-0.06944444444444445,-0.8506944444444444,-0.08333333333333333,-0.5347222222222222,-0.3541666666666667,-0.7569444444444444,-0.4791666666666667,-0.8854166666666666,-0.5520833333333334,-1.0,-0.6284722222222222,-0.4409722222222222,-0.4652777777777778,-0.6458333333333334,-0.6388888888888888,-0.7638888888888888,-0.7430555555555556,-0.8784722222222222,-0.84375,-0.3159722222222222,-0.5277777777777778,-0.4861111111111111,-0.7118055555555556,-0.6041666666666666,-0.8229166666666666,-0.71875,-0.9305555555555556,-0.1597222222222222,-0.5590277777777778,-0.2569444444444444,-0.71875,-0.3263888888888889,-0.8229166666666666,-0.40625,-0.9201388888888888
0,0.0,0.0,-0.2491103202846975,0.017793594306049824,-0.5088967971530249,-0.03914590747330961,-0.701067615658363,-0.099644128113879,-0.8718861209964412,-0.11387900355871886,-0.5409252669039146,-0.37722419928825623,-0.7544483985765125,-0.5088967971530249,-0.8861209964412812,-0.5836298932384342,-1.0,-0.6654804270462633,-0.4412811387900356,-0.4875444839857651,-0.6405693950177936,-0.6690391459074733,-0.7580071174377224,-0.7829181494661922,-0.8683274021352313,-0.8861209964412812,-0.3096085409252669,-0.5480427046263345,-0.47686832740213525,-0.7402135231316725,-0.5871886120996441,-0.8540925266903915,-0.701067615658363,-0.9644128113879004,-0.15302491103202848,-0.5729537366548043,-0.2491103202846975,-0.7402135231316725,-0.3167259786476868,-0.8469750889679716,-0.3914590747330961,-0.9466192170818505
0,0.0,0.0,-0.24475524475524477,-0.0034965034965034965,-0.4755244755244755,-0.07692307692307693,-0.6538461538461539,-0.16083916083916083,-0.8146853146853147,-0.1993006993006993,-0.486013986013986,-0.40559440559440557,-0.6748251748251748,-0.548951048951049,-0.7902097902097902,-0.6328671328671329,-0.8916083916083916,-0.7237762237762237,-0.3811188811188811,-0.5034965034965035,-0.548951048951049,-0.7027972027972028,-0.6503496503496503,-0.8181818181818182,-0.7482517482517482,-0.9335664335664335,-0.24825174825174826,-0.5524475524475524,-0.38461538461538464,-0.7587412587412588,-0.479020979020979,-0.8846153846153846,-0.5699300699300699,-1.0,-0.0944055944055944,-0.5629370629370629,-0.16433566433566432,-0.7377622377622378,-0.21328671328671328,-0.8461538461538461,-0.2692307692307692,-0.951048951048951
0,0.0,0.0,-0.2326388888888889,-0.017361111111111112,-0.4583333333333333,-0.09375,-0.6319444444444444,-0.18055555555555555,-0.7847222222222222,-0.22569444444444445,-0.46875,-0.4131944444444444,-0.6493055555555556,-0.5659722222222222,-0.7569444444444444,-0.6527777777777778,-0.8472222222222222,-0.7430555555555556,-0.3611111111111111,-0.5069444444444444,-0.5208333333333334,-0.7083333333333334,-0.6111111111111112,-0.8298611111111112,-0.6944444444444444,-0.9409722222222222,-0.22569444444444445,-0.5486111111111112,-0.3576388888888889,-0.7569444444444444,-0.4409722222222222,-0.8854166666666666,-0.5243055555555556,-1.0,-0.06944444444444445,-0.5590277777777778,-0.1284722222222222,-0.7326388888888888,-0.1736111111111111,-0.8472222222222222,-0.2222222222222222,-0.9548611111111112
0,0.0,0.0,-0.2328767123287671,-0.02054794520547945,-0.4452054794520548,-0.11643835616438356,-0.5993150684931506,-0.2089041095890411,-0.7465753424657534,-0.2534246575342466,-0.4349315068493151,-0.4280821917808219,-0.6061643835616438,-0.5787671232876712,-0.708904109589041,-0.6746575342465754,-0.797945205479452,-0.7636986301369864,-0.3253424657534247,-0.5171232876712328,-0.4691780821917808,-0.7226027397260274,-0.5582191780821918,-0.8458904109589042,-0.6404109589041096,-0.952054794520548,-0.1917808219178082,-0.5582191780821918,-0.3116438356164384,-0.7636986301369864,-0.3938356164383562,-0.8904109589041096,-0.4691780821917808,-1.0,-0.03767123287671233,-0.5582191780821918,-0.09246575342465753,-0.7397260273972602,-0.1267123287671233,-0.8527397260273972,-0.1678082191780822,-0.9554794520547946
0,0.0,0.0,-0.2332155477031802,-0.0353356890459364,-0.4452296819787986,-0.127208480565371,-0.6042402826855123,-0.2049469964664311,-0.7526501766784452,-0.26148409893992935,-0.43109540636042404,-0.43109540636042404,-0.5971731448763251,-0.5865724381625441,-0.696113074204947,-0.6819787985865724,-0.7809187279151943,-0.7773851590106007,-0.31448763250883394,-0.5159010600706714,-0.45229681978798586,-0.7208480565371025,-0.5300353356890459,-0.8480565371024735,-0.5971731448763251,-0.9646643109540636,-0.18021201413427562,-0.5477031802120141,-0.29328621908127206,-0.7561837455830389,-0.36042402826855124,-0.8833922261484098,-0.4275618374558304,-1.0,-0.024734982332155476,-0.5441696113074205,-0.0706713780918728,-0.7173144876325088,-0.0989399293286219,-0.8303886925795053,-0.13780918727915195,-0.9363957597173145
0,0.0,0.0,-0.21785714285714286,-0.04285714285714286,-0.42142857142857143,-0.14642857142857144,-0.5678571428571428,-0.25,-0.7107142857142857,-0.30714285714285716,-0.4035714285714286,-0.44642857142857145,-0.5642857142857143,-0.6071428571428571,-0.6571428571428571,-0.7035714285714286,-0.7392857142857143,-0.8,-0.2892857142857143,-0.5178571428571429,-0.425,-0.7285714285714285,-0.5,-0.85,-0.5678571428571428,-0.9642857142857143,-0.15714285714285714,-0.5428571428571428,-0.2642857142857143,-0.7535714285714286,-0.3357142857142857,-0.8821428571428571,-0.40714285714285714,-1.0,-0.0035714285714285713,-0.5321428571428571,-0.04642857142857143,-0.7107142857142857,-0.075,-0.825,-0.11428571428571428,-0.9321428571428572
0,0.0,0.0,-0.24074074074074073,-0.025925925925925925,-0.45925925925925926,-0.13703703703703704,-0.6148148148148148,-0.23703703703703705,-0.7592592592592593,-0.28888888888888886,-0.44074074074074077,-0.43333333333333335,-0.6111111111111112,-0.5925925925925926,-0.7148148148148148,-0.6851851851851852,-0.8,-0.774074074074074,-0.32222222222222224,-0.5148148148148148,-0.4740740740740741,-0.7148148148148148,-0.562962962962963,-0.837037037037037,-0.6444444444444445,-0.9518518518518518,-0.18518518518518517,-0.5444444444444444,-0.3111111111111111,-0.7555555555555555,-0.3925925925925926,-0.8851851851851852,-0.4777777777777778,-1.0,-0.025925925925925925,-0.5407407407407407,-0.08518518518518518,-0.7148148148148148,-0.13333333333333333,-0.8296296296296296,-0.18888888888888888,-0.9333333333333333
0,0.0,0.0,-0.24242424242424243,-0.011363636363636364,-0.4696969696969697,-0.10227272727272728,-0.6401515151515151,-0.19318181818181818,-0.7992424242424242,-0.25,-0.4696969696969697,-0.4128787878787879,-0.6515151515151515,-0.571969696969697,-0.7651515151515151,-0.6590909090909091,-0.8712121212121212,-0.7462121212121212,-0.35984848484848486,-0.5037878787878788,-0.5227272727272727,-0.7083333333333334,-0.625,-0.8295454545454546,-0.7196969696969697,-0.9393939393939394,-0.22348484848484848,-0.5416666666666666,-0.36363636363636365,-0.7537878787878788,-0.4583333333333333,-0.8825757575757576,-0.553030303030303,-1.0,-0.06439393939393939,-0.5492424242424242,-0.13636363636363635,-0.7272727272727273,-0.1893939393939394,-0.8409090909090909,-0.25,-0.946969696969697
